angDist,_Glon,_Glat,_RAJ2000,_DEJ2000,2MASS,more,RAJ2000,DEJ2000,Cluster,YSO,Num,RV,e_RV,Vrot,e_Vrot,Teff,e_Teff,log(g),e_log(g),Veil,e_Veil,SB2,chi2,Slope,Lchi2,LSlope,q,e_q,SimbadName,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.018728,160.4319198543,-17.8003078873,56.09300613,32.20019531,2M03442232+3212007,*,56.09300613,32.20019531,IC 348,2,1,14.8,0.214,5.54,1.1,3810.0,18.6,4.3,0.0699,0.3,0.0311,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442232+3212007,56.09300235189,32.20019941406,0.0011129,0.0006786,76.58,216682444409767936,56.09302777632,0.0549,32.20016776863,0.0356,3.0643,0.065,47.116,8.61,4.841,0.068,-7.12,0.045,215,-0.1592,220.91,0.0,0.0,31,1e+20,1e+20,13,0.991,0,7890.79,30.4078,15.944566,1152.18,38.2006,17.684744,10827.9,14.661537,1.518,3.023207,1e+20,1e+20,0,1e+20,1e+20,146640560930160828,999999,999999,612038057,0.00501,0.036106,0.008648,15.944566,0.00501,7890.79,0.034,1.0939,0.7088,0.2266
0.054381,160.4629008556,-17.8288145229,56.09820557,32.15941238,2M03442356+3209338,*,56.09820557,32.15941238,IC 348,2,3,15.0,0.655,24.4,1.1,2990.0,20.7,4.18,0.108,0.021,0.0324,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442356+3209338,56.09819140315,32.1594215642,0.0024885,0.0016495,74.66,216681585416316032,56.09821307977,0.1194,32.1593941037,0.0782,2.94,0.1601,18.3658,7.431,4.129,0.151,-6.179,0.11,198,0.2697,223.83,0.232,0.9595,31,1e+20,1e+20,12,1.012,0,2295.92,3.14276,17.284977,218.604,13.1057,19.489399,3571.54,15.865758,1.651,3.623641,1e+20,1e+20,0,1e+20,1e+20,146590560982121887,999999,999999,611037830,0.003131,0.065152,0.006761,17.284977,0.003131,2295.92,0.08,2.4392,1.7216,0.2109
0.062074,160.4479969617,-17.8094886954,56.0999527,32.18334198,2M03442398+3211000,*,56.0999527,32.18334198,IC 348,3,3,15.2,0.249,27.8,0.441,5850.0,37.6,4.76,0.0505,0.0262,0.014,1,0.0337,0.259,0.0337,0.259,1e+20,1e+20,2MASS J03442398+3211000,56.09993430039,32.18334938347,0.0004169,0.0002258,76.64,216681688495526016,56.09995648479,0.0214,32.18331971433,0.0116,3.155,0.0237,132.9817,7.9,4.225,0.025,-6.676,0.015,237,2.2233,413.25,0.069,4.112,31,1e+20,1e+20,13,1.103,0,136120.0,93.4453,12.852559,47777.9,123.181,13.640475,129472.0,11.967452,1.302,1.673023,20.91,1.52,4,6000.0,3.5,146620560997780455,999999,999999,611037834,0.002854,0.003952,0.004145,12.852559,0.002854,136120.0,0.011,0.409,0.2399,0.2814
0.041735,160.4564234543,-17.8174614,56.1012001,32.17208099,2M03442428+3210194,*,56.1012001,32.17208099,IC 348,3,1,14.0,0.567,46.8,0.92,4580.0,23.5,4.42,0.0559,0.000181,0.00258,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442428+3210194,56.10118897142,32.17208774775,0.0005934,0.0003348,77.34,216681581120776576,56.10121525736,0.0325,32.17205939846,0.0168,3.1267,0.0406,77.074,8.109,5.006,0.036,-6.379,0.022,216,2.243,250.01,0.016,0.07636,31,1e+20,1e+20,12,1.11,0,31969.4,52.5404,14.425531,7944.8,62.6428,15.588335,36903.7,13.330221,1.403,2.258114,1e+20,1e+20,0,1e+20,1e+20,146600561011857073,999999,999999,611037835,0.003283,0.009004,0.006063,14.425531,0.003283,31969.4,0.032,0.5836,0.3516,0.2501
0.085568,160.528721092,-17.8983732672,56.1023941,32.06586838,2M03442457+3203571,*,56.1023941,32.06586838,IC 348,3,6,14.8,0.154,12.1,0.438,4010.0,8.42,4.61,0.0352,0.182,0.0141,1,1.68,2.67,1.68,2.67,1e+20,1e+20,2MASS J03442457+3203571,56.10237401051,32.06588496666,0.0018098,0.0011591,71.65,216677530967199232,56.10239733566,0.0969,32.06585350819,0.0653,3.099,0.1118,27.7156,8.359,4.447,0.108,-7.078,0.079,216,3.8416,354.28,0.363,4.167,31,1e+20,1e+20,15,1.191,0,3508.05,13.2551,16.824701,380.269,11.892,18.888315,5222.99,15.453097,1.597,3.435218,1e+20,1e+20,0,1e+20,1e+20,146470561024059639,999999,999999,611037836,0.004942,0.034068,0.011931,16.824701,0.004942,3508.05,0.053,1.7561,1.2389,0.2653
0.028713,160.4605619073,-17.8165947191,56.1054306,32.17022324,2M03442530+3210128,*,56.1054306,32.17022324,IC 348,2,2,16.6,0.545,26.1,0.852,2980.0,16.2,4.12,0.0932,0.00111,0.00672,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442530+3210128,56.10543008167,32.1702152762,0.0030558,0.0017607,75.98,216681615480515200,56.10545186775,0.1508,32.17018698174,0.091,2.8928,0.1916,15.0979,7.599,4.149,0.185,-6.366,0.119,205,0.1452,452.58,0.687,11.81,95,1.1142,0.032,12,1.006,0,2898.14,9.07583,17.032068,408.276,52.2229,18.811157,4914.29,15.519243,1.837,3.291914,1e+20,1e+20,0,1e+20,1e+20,146600561054524838,999999,999999,611037839,0.004376,0.138906,0.009984,17.006477,0.004315,2967.26,0.313,2.9953,1.8617,0.2629
0.458314,160.4466949626,-17.7993966718,56.10646439,32.1918869,2M03442555+3211307,*,56.10646439,32.1918869,IC 348,3,2,14.8,0.244,11.5,0.691,4000.0,14.6,4.67,0.0595,0.493,0.03,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442555+3211307,56.1065814745,32.19180696348,0.0031443,0.0018676,74.47,216681791574739072,56.10660801797,0.1415,32.19178658066,0.0948,2.7193,0.172,15.8142,6.825,5.054,0.19,-4.586,0.127,226,1.963,959.9,0.815,26.74,95,1.0812,0.0294,13,1.093,0,4185.55,14.8264,16.632986,655.127,20.8462,18.297728,7239.58,15.098612,1.886,3.199116,1e+20,1e+20,0,1e+20,1e+20,146630561065570783,999999,999999,611037841,0.004731,0.034661,0.016119,16.607395,0.004659,4285.38,0.376,3.0705,1.9867,0.2707
0.063382,160.4357046075,-17.7867153394,56.10656357,32.20832825,2M03442557+3212299,*,56.10656357,32.20832825,IC 348,3,5,15.6,0.128,13.5,0.349,4180.0,9.51,4.55,0.0326,0.193,0.0102,1,0.563,1.05,0.563,1.05,1e+20,1e+20,2MASS J03442557+3212299,56.1065465813,32.20831808392,0.0007346,0.0004397,75.79,216681791574735744,56.10657065066,0.0366,32.20829153545,0.0221,3.093,0.043,71.8967,7.529,4.582,0.044,-5.973,0.03,220,2.4941,269.58,0.065,0.8218,31,1e+20,1e+20,13,1.121,0,20084.8,78.2892,14.9302,4163.93,70.3618,16.289783,24482.9,13.775739,1.426,2.514045,1e+20,1e+20,0,1e+20,1e+20,146650561065630577,999999,999999,612038063,0.00505,0.018558,0.011919,14.9302,0.00505,20084.8,0.018,0.7203,0.4628,0.2473
0.008292,160.4743427133,-17.829828696,56.10731888,32.1516571,2M03442575+3209059,*,56.10731888,32.1516571,IC 348,3,3,15.8,0.976,16.9,1.98,2810.0,45.1,4.47,0.276,0.00863,0.0386,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442575+3209059,56.10731654606,32.1516582834,0.0081738,0.0049398,76.77,216681374962235776,56.107334172,0.382,32.15163187172,0.2534,3.7707,0.49,7.6952,6.826,3.358,0.5,-5.943,0.331,210,-1.0526,235.66,0.296,0.1539,95,1.0257,0.0882,12,0.947,0,368.899,1.11003,19.2701,58.4222,7.03092,20.922096,644.874,17.724209,1.906,3.197887,1e+20,1e+20,0,1e+20,1e+20,146580561073402576,999999,999999,611037843,0.004274,0.130695,0.020206,19.244509,0.004216,377.697,0.396,8.0368,5.1597,0.2278
0.042784,160.4855042522,-17.8374679332,56.11117554,32.13898468,2M03442668+3208203,*,56.11117554,32.13898468,IC 348,2,4,14.2,0.159,7.15,0.626,4010.0,11.7,4.65,0.0441,0.828,0.027,1,0.785,1.09,0.785,1.09,1e+20,1e+20,2MASS J03442668+3208203,56.11118629233,32.13899231825,0.0024633,0.0014758,76.9,216680928285636096,56.11121148625,0.1149,32.13896385444,0.0742,3.0785,0.1472,20.9094,8.003,4.8,0.15,-6.404,0.099,228,1.1476,273.99,0.143,0.3822,31,1e+20,1e+20,13,1.053,0,2118.85,8.00399,17.372114,270.537,15.4971,19.257975,3279.26,15.958456,1.675,3.299519,1e+20,1e+20,0,1e+20,1e+20,146560561112167372,999999,999999,611037847,0.004941,0.062256,0.012707,17.372114,0.004941,2118.85,0.15,2.4224,1.5421,0.2299
0.07886,160.350954448,-17.6808426868,56.11339188,32.34133911,2M03442721+3220288,*,56.11339188,32.34133911,IC 348,2,16,15.7,0.229,18.9,0.429,2850.0,9.14,4.23,0.0479,0.0606,0.0133,1,0.267,0.19,0.267,0.19,1e+20,1e+20,2MASS J03442721+3220288,56.11338605863,32.34131776366,0.0036707,0.0022645,72.85,216718792716338048,56.11340798688,0.152,32.34128822519,0.1115,3.1821,0.1749,18.195,7.845,4.168,0.221,-6.646,0.153,242,6.3556,456.15,0.721,6.546,31,1e+20,1e+20,14,1.304,0,1492.11,3.77369,17.752865,112.427,16.1076,20.211367,2381.62,16.305712,1.671,3.905655,1e+20,1e+20,0,1e+20,1e+20,146810561134070166,999999,999999,612038070,0.00389,0.155581,0.009562,17.752865,0.00389,1492.11,0.064,3.5705,2.4195,0.2723
0.038104,160.4615052446,-17.8069590471,56.11353683,32.17704773,2M03442724+3210373,*,56.11353683,32.17704773,IC 348,2,2,15.5,0.784,25.4,1.35,2910.0,24.3,4.19,0.125,0.32,0.0514,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442724+3210373,56.11352432806,32.17704749326,0.0041395,0.0024579,61.87,216681615480430976,56.11355371923,0.185,32.17701972753,0.1375,3.1721,0.2386,13.2945,8.388,5.597,0.238,-6.247,0.188,204,-2.1252,287.78,0.507,2.82,95,1.0697,0.039,11,0.894,0,1295.91,13.5315,17.905931,126.627,16.9904,20.082226,2119.06,16.432539,1.733,3.649687,1e+20,1e+20,0,1e+20,1e+20,146610561135543037,999999,999999,611037849,0.011667,0.145707,0.040143,17.88034,0.011411,1326.81,0.159,3.83,2.9168,0.4129
0.043701,160.4197276065,-17.7592550395,56.11353683,32.23916245,2M03442724+3214209,*,56.11353683,32.23916245,IC 348,2,16,14.8,0.149,20.8,0.279,3540.0,11.1,4.02,0.0328,0.709,0.0161,1,2.11,2.61,2.11,2.61,1e+20,1e+20,2MASS J03442724+3214209,56.11352557764,32.23915491528,0.0022464,0.0013729,77.81,216706049550020224,56.11354947734,0.0961,32.23912765826,0.0623,2.8763,0.125,23.0038,7.635,4.548,0.137,-6.133,0.091,210,0.6239,238.09,0.236,1.507,31,1e+20,1e+20,12,1.029,0,2921.47,46.7404,17.023363,342.388,27.5069,19.002245,4182.4,15.694332,1.549,3.307913,1e+20,1e+20,0,1e+20,1e+20,146680561135307571,999999,999999,612038071,0.017588,0.087271,0.056444,17.023363,0.017588,2921.47,0.023,2.2148,1.4233,0.2069
0.031689,160.4036766311,-17.7360919719,56.11719131,32.26674271,2M03442812+3216002,*,56.11719131,32.26674271,IC 348,3,4,15.4,0.17,15.6,0.402,3930.0,8.47,4.71,0.0353,0.232,0.0147,1,1.23,1.78,1.23,1.78,1e+20,1e+20,2MASS J03442812+3216002,56.11718443795,32.26673609818,0.0009988,0.0007163,79.96,216706358787662208,56.1172094227,0.0504,32.26670967185,0.0335,3.2195,0.0633,50.8212,7.612,4.753,0.061,-5.946,0.046,218,0.9544,258.44,0.109,1.172,31,1e+20,1e+20,12,1.045,0,10136.8,24.8172,15.672613,1315.92,16.6353,17.540468,14169.3,14.369526,1.528,3.170942,1e+20,1e+20,0,1e+20,1e+20,146720561172140678,999999,999999,612038075,0.003829,0.014006,0.008556,15.672613,0.003829,10136.8,0.021,0.9914,0.7265,0.1155
0.109392,160.4563975872,-17.7946772007,56.11841965,32.18959427,2M03442842+3211225,*,56.11841965,32.18959427,IC 348,3,3,15.5,0.188,9.54,0.633,4070.0,14.9,4.45,0.0521,0.188,0.0178,1,0.81,1.24,0.81,1.24,1e+20,1e+20,2MASS J03442842+3211225,56.11838525665,32.18958554344,0.0211673,0.0134199,64.56,216681718559627520,56.11842480965,0.8565,32.18956299921,0.6805,2.9654,1.0977,2.7015,9.08,7.531,1.247,-5.072,0.976,209,1.7268,270.71,2.199,2.561,95,1.0699,0.1929,12,1.085,0,148.361,0.900574,20.259066,24.8594,4.96477,21.849815,275.304,18.648365,2.023,3.20145,1e+20,1e+20,0,1e+20,1e+20,146620561184318081,999999,999999,999999,0.007143,0.216855,0.039962,20.233475,0.007002,151.9,0.513,19.9649,15.151,0.3437
0.083265,160.5014253699,-17.8457681822,56.11863708,32.12290192,2M03442847+3207224,*,56.11863708,32.12290192,IC 348,3,1,15.4,0.259,13.5,0.616,4340.0,18.3,4.52,0.0658,0.116,0.0173,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03442847+3207224,56.11861032083,32.12290654242,0.0005637,0.0003261,81.33,216677977643791232,56.11863164091,0.028,32.12287495435,0.017,3.1061,0.0355,87.5775,8.187,4.063,0.035,-7.107,0.021,238,0.5482,236.13,0.0,0.0,31,1e+20,1e+20,14,1.024,0,29521.1,86.469,14.512036,7012.16,89.8753,15.723912,34407.7,13.406257,1.403,2.317656,1e+20,1e+20,0,1e+20,1e+20,146540561186358063,999999,999999,611037853,0.004208,0.014193,0.008311,14.512036,0.004208,29521.1,0.023,0.5594,0.3334,0.169
0.065755,160.4967353205,-17.8368489527,56.12133789,32.13261032,2M03442912+3207573,*,56.12133789,32.13261032,IC 348,3,4,15.7,0.497,22.5,0.861,3200.0,21.7,4.41,0.0932,0.234,0.0421,1,0.12,0.175,0.12,0.175,1e+20,1e+20,2MASS J03442912+3207573,56.12131649325,32.13261262507,0.0025875,0.001503,81.75,216678355600911488,56.12134092925,0.1197,32.13258854862,0.0782,3.3542,0.1506,22.269,7.143,4.656,0.161,-5.417,0.099,226,0.9977,270.32,0.294,1.535,31,1e+20,1e+20,14,1.046,0,2308.99,3.15538,17.27881,259.591,17.8255,19.302818,3444.62,15.905043,1.604,3.397776,1e+20,1e+20,0,1e+20,1e+20,146550561213529719,999999,999999,611037856,0.003129,0.074607,0.006671,17.27881,0.003129,2308.99,0.065,2.5698,1.5331,0.16
0.039445,160.4680897914,-17.8008349223,56.12385941,32.17773438,2M03442972+3210398,*,56.12385941,32.17773438,IC 348,2,3,14.5,0.182,10.9,0.578,4200.0,14.5,4.65,0.0453,0.569,0.021,1,0.146,0.534,0.146,0.534,1e+20,1e+20,2MASS J03442972+3210398,56.12384648528,32.17773499962,0.001382,0.0007419,80.31,216681516696833408,56.1238681318,0.0579,32.17770729267,0.0356,3.122,0.068,45.945,7.474,4.122,0.084,-6.234,0.049,220,3.6453,310.3,0.212,4.295,31,1e+20,1e+20,13,1.179,0,10911.7,39.7037,15.592639,1859.18,38.8771,17.165241,14814.0,14.321215,1.528,2.844027,1e+20,1e+20,0,1e+20,1e+20,146610561238723863,999999,999999,611037859,0.004817,0.022875,0.009295,15.592639,0.004817,10911.7,0.07,1.368,0.7674,0.2149
0.044531,160.5777768371,-17.9254601029,56.12418365,32.01515961,2M03442980+3200545,*,56.12418365,32.01515961,IC 348,2,12,15.4,0.189,12.7,0.477,3150.0,13.1,4.2,0.0589,0.0184,0.00594,1,20.0,0.297,20.0,0.297,1e+20,1e+20,2MASS J03442980+3200545,56.12417172584,32.0151667366,0.0040884,0.0026284,71.77,216675125785515136,56.12419379188,0.2049,32.01513289952,0.1435,3.399,0.2357,14.4215,8.7,4.21,0.246,-7.613,0.18,229,1.7416,348.31,0.786,3.952,31,1e+20,1e+20,15,1.082,0,957.78,2.55777,18.234203,62.7165,10.0605,20.845087,1729.53,16.653078,1.871,4.192009,1e+20,1e+20,0,1e+20,1e+20,146410561242078776,999999,999999,611037860,0.004,0.174188,0.009536,18.234203,0.004,957.78,0.225,3.9692,2.8051,0.2617
0.030758,160.3711324636,-17.6887072429,56.12491226,32.32299042,2M03442997+3219227,*,56.12491226,32.32299042,IC 348,2,16,16.7,0.102,13.7,0.262,3280.0,7.72,4.1,0.0338,0.346,0.0142,1,28.7,3.18,28.7,3.18,1e+20,1e+20,2MASS J03442997+3219227,56.12492225452,32.32298912992,0.0015262,0.0010482,76.1,216718693932112000,56.1249456764,0.0695,32.32296270213,0.051,3.3006,0.0791,41.7527,7.429,4.453,0.093,-5.946,0.069,284,3.1546,502.56,0.372,6.896,31,1e+20,1e+20,16,1.135,0,4944.86,6.61946,16.451982,388.674,13.8271,18.864578,7771.66,15.021611,1.65,3.842967,1e+20,1e+20,0,1e+20,1e+20,146780561249468177,999999,999999,612038077,0.003115,0.038726,0.006093,16.451982,0.003115,4944.86,0.05,1.5027,1.0815,0.1766
0.071091,160.5028514336,-17.8373211793,56.12625885,32.12851715,2M03443030+3207426,*,56.12625885,32.12851715,IC 348,3,2,14.1,0.265,8.82,0.925,3770.0,25.6,4.37,0.0855,0.298,0.0358,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443030+3207426,56.12623579738,32.12852012404,0.006839,0.0039038,88.11,216678355600912128,56.12626164911,0.2796,32.12849274792,0.1908,3.3171,0.365,9.0878,7.887,4.926,0.427,-6.16,0.25,216,-0.6516,311.26,1.047,4.049,95,0.9507,0.0689,14,0.967,0,630.128,1.45942,18.688795,74.425,11.0849,20.659245,1057.8,17.18689,1.797,3.472355,1e+20,1e+20,0,1e+20,1e+20,146550561262694807,999999,999999,611037864,0.00373,0.161734,0.017972,18.663204,0.003691,645.156,0.247,6.8365,3.9082,0.0389
0.076756,160.5171657705,-17.8523180747,56.12726212,32.10827255,2M03443054+3206297,*,56.12726212,32.10827255,IC 348,3,2,14.4,0.284,8.51,1.02,3990.0,15.3,4.54,0.0711,0.242,0.0327,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443054+3206297,56.12724070087,32.10828374936,0.0015988,0.0009929,92.51,216677908924315776,56.12726209211,0.079,32.10825952283,0.051,3.2809,0.1013,32.3952,6.807,4.077,0.099,-5.451,0.064,186,0.8724,208.75,0.128,0.7065,31,1e+20,1e+20,11,1.044,0,4880.77,11.143,16.466146,766.974,22.8687,18.12659,7072.84,15.123911,1.606,3.00268,1e+20,1e+20,0,1e+20,1e+20,146530561272850518,999999,999999,611037865,0.003706,0.032493,0.00617,16.466146,0.003706,4880.77,0.125,1.5978,0.9944,-0.0433
0.050136,160.5267537664,-17.8605363261,56.12931442,32.09611511,2M03443103+3205460,*,56.12931442,32.09611511,IC 348,3,2,13.5,1.71,25.0,3.0,2800.0,57.8,3.81,0.297,0.0487,0.0904,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443103+3205460,56.12929800298,32.09611583407,0.0065686,0.0031555,82.76,216677664110594560,56.12932807489,0.2801,32.09608061655,0.1802,4.1655,0.4161,10.0101,9.78,5.732,0.401,-7.924,0.208,203,-0.6908,333.65,0.977,5.12,95,0.9997,0.0575,12,0.964,0,816.201,1.95955,18.407873,102.779,18.3982,20.30878,1411.46,16.873726,1.855,3.435055,1e+20,1e+20,0,1e+20,1e+20,146510561293385913,999999,999999,611037867,0.003793,0.194374,0.012475,18.382282,0.003751,835.668,0.311,6.5284,3.2379,0.1962
0.050411,160.4713661769,-17.7956484635,56.13061523,32.17971802,2M03443134+3210469,*,56.13061523,32.17971802,IC 348,2,2,15.9,0.533,28.1,0.868,3300.0,22.0,3.33,0.0663,0.515,0.0431,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443134+3210469,56.13059882108,32.17971622948,0.0035355,0.0022585,79.21,216681516696832512,56.13062355019,0.156,32.17968817914,0.1047,3.309,0.1996,16.5806,7.875,4.709,0.217,-6.311,0.148,221,-4.3816,383.35,0.686,6.925,95,0.9972,0.0342,13,0.795,0,1767.51,7.52908,17.568962,227.313,24.2431,19.446981,2891.12,16.09523,1.764,3.351751,1e+20,1e+20,0,1e+20,1e+20,146610561306286242,999999,999999,611037871,0.005383,0.115828,0.00711,17.543371,0.005291,1809.66,0.232,3.4986,2.3152,0.168
0.066349,160.4947076643,-17.8212531297,56.13138962,32.14582062,2M03443153+3208449,*,56.13138962,32.14582062,IC 348,3,1,18.8,0.61,50.0,1.49,4770.0,39.3,4.41,0.0688,0.0492,0.0276,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443153+3208449,56.13136809353,32.1458233542,0.0003923,0.0002268,83.16,216678389960647552,56.13139986263,0.0199,32.14579847764,0.0115,3.2417,0.0252,128.6667,8.244,6.052,0.024,-5.597,0.015,246,2.9441,291.48,0.04,1.099,31,1e+20,1e+20,14,1.136,0,92917.2,178.19,13.267127,26419.7,184.822,14.283724,98587.4,12.263343,1.345,2.020381,21.28,16.19,3,5000.0,3.0,146570561314375601,999999,999999,611037873,0.003454,0.008092,0.007028,13.267127,0.003454,92917.2,0.008,0.3904,0.23,0.135
0.06903,160.4508918973,-17.7695469279,56.13268661,32.21224976,2M03443184+3212441,*,56.13268661,32.21224976,IC 348,3,3,14.4,0.361,11.0,1.03,3230.0,28.1,4.41,0.14,0.317,0.0555,1,0.734,0.881,0.734,0.881,1e+20,1e+20,2MASS J03443184+3212441,56.13266615391,32.21225801407,0.0145085,0.0095668,82.9,216705224914700288,56.13270269199,0.616,32.21222664594,0.4318,4.9331,0.8223,5.9993,9.909,6.956,0.902,-7.058,0.619,202,1.1438,254.31,1.681,1.915,95,1.0616,0.1452,12,1.057,0,211.252,0.92287,19.875366,31.7708,5.79836,21.583473,390.716,18.268242,2.0,3.315231,1e+20,1e+20,0,1e+20,1e+20,146650561327025297,999999,999999,999999,0.005485,0.198173,0.026761,19.849775,0.00539,216.29,0.473,14.4457,9.6614,0.1046
0.066026,160.499552863,-17.8201157685,56.13643265,32.14373779,2M03443274+3208374,*,56.13643265,32.14373779,IC 348,3,1,15.2,0.565,46.7,0.899,5110.0,43.5,4.45,0.0724,0.000124,0.00214,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443274+3208374,56.13641368055,32.14374664403,0.0004502,0.0002561,85.23,216678385665110912,56.13644051833,0.0223,32.14372100666,0.013,3.148,0.0281,111.9424,7.708,5.113,0.028,-5.768,0.016,247,4.2498,532.4,0.094,7.842,31,1e+20,1e+20,14,1.198,0,134407.0,143.945,12.866311,39766.5,156.978,13.839748,140520.0,11.878552,1.341,1.961197,1e+20,1e+20,0,1e+20,1e+20,999999,999999,999999,611037880,0.002991,0.005114,0.004835,12.866311,0.002991,134407.0,0.012,0.4492,0.258,0.0981
0.08895,160.5491258344,-17.8763016378,56.13667679,32.07036591,2M03443280+3204133,*,56.13667679,32.07036591,IC 348,3,3,14.8,0.515,18.0,1.01,2880.0,19.9,4.49,0.0905,0.167,0.0375,1,0.383,0.824,0.383,0.824,1e+20,1e+20,2MASS J03443280+3204133,56.13665366256,32.07035086307,0.0034483,0.0020813,79.05,216677492310994816,56.13668237499,0.1668,32.07031822261,0.108,3.6393,0.1963,18.5366,9.16,5.474,0.21,-7.344,0.138,239,2.238,354.57,0.638,4.512,31,1e+20,1e+20,14,1.104,0,1398.37,2.14797,17.823309,100.489,11.2723,20.333242,2297.67,16.344673,1.715,3.988569,1e+20,1e+20,0,1e+20,1e+20,146480561366985001,999999,999999,611037882,0.003221,0.121824,0.008045,17.823309,0.003221,1398.37,0.097,3.4085,2.1458,0.1928
0.072458,160.6161546247,-17.9471817387,56.14079666,31.97507858,2M03443379+3158302,*,56.14079666,31.97507858,IC 348,2,16,15.9,0.123,13.0,0.304,3480.0,13.3,4.04,0.0413,0.523,0.0167,1,2.65,1.6,2.65,1.6,1e+20,1e+20,2MASS J03443379+3158302,56.14077293507,31.9750782985,0.0032877,0.0020961,71.9,216627812425858432,56.1407967331,0.1589,31.97504489034,0.1065,3.373,0.1868,18.0584,8.783,4.542,0.197,-7.517,0.143,239,-0.5452,409.17,0.707,5.582,95,1.0693,0.0337,15,0.973,0,1407.07,21.0717,17.81658,124.763,9.47477,20.098324,2369.34,16.311329,1.773,3.786995,1e+20,1e+20,0,1e+20,1e+20,146370561408140670,999999,999999,610036674,0.016491,0.0825,0.046148,17.790989,0.016118,1440.63,0.18,3.1921,2.2389,0.2651
0.06113,160.4999565516,-17.8137472013,56.14160156,32.14838028,2M03443398+3208541,*,56.14160156,32.14838028,IC 348,3,2,14.8,0.147,9.47,0.537,4210.0,12.9,4.53,0.0454,0.127,0.0129,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443398+3208541,56.14158154622,32.14838137651,0.0006476,0.0003858,82.09,216678389960645888,56.14160699568,0.0302,32.14835166373,0.0188,3.1939,0.0356,89.8347,8.258,4.848,0.04,-6.685,0.025,246,0.6581,252.06,0.0,0.0,31,1e+20,1e+20,15,1.029,0,22224.6,60.1556,14.820282,4635.47,54.6285,16.173307,26829.1,13.676382,1.416,2.496925,1e+20,1e+20,0,1e+20,1e+20,146570561416088634,999999,999999,611037884,0.004028,0.013096,0.008603,14.820282,0.004028,22224.6,0.01,0.6436,0.3923,0.1461
0.02277,160.4140988017,-17.7149739433,56.14220428,32.2766037,2M03443412+3216357,*,56.14220428,32.2766037,IC 348,2,3,14.5,0.547,15.6,1.21,2960.0,24.7,4.38,0.131,0.29,0.0514,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03443412+3216357,56.14219683967,32.27660304202,0.0044212,0.0028924,78.72,216706290068182016,56.14221754121,0.1975,32.27657011598,0.1421,3.1613,0.2391,13.2217,8.39,3.938,0.273,-7.408,0.19,262,0.9012,396.58,0.726,3.394,95,1.0945,0.0434,16,1.039,0,860.623,4.93504,18.350334,107.916,8.05986,20.255827,1391.52,16.889174,1.742,3.366653,1e+20,1e+20,0,1e+20,1e+20,146730561422182508,999999,999999,612038093,0.006808,0.081138,0.018534,18.324743,0.006676,881.149,0.208,4.3726,2.9654,0.1653
