angDist,_Glon,_Glat,_RAJ2000,_DEJ2000,2MASS,more,RAJ2000,DEJ2000,Cluster,YSO,Num,RV,e_RV,Vrot,e_Vrot,Teff,e_Teff,log(g),e_log(g),Veil,e_Veil,SB2,chi2,Slope,Lchi2,LSlope,q,e_q,SimbadName,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.13747,160.259804288,-17.9273390449,55.84815598,32.20717239,2M03432355+3212258,*,55.84815598,32.20717239,IC 348,2,9,14.9,0.24,14.1,0.559,3000.0,11.7,4.44,0.0566,0.26,0.0237,1,0.76,0.435,0.76,0.435,1e+20,1e+20,2MASS J03432355+3212258,55.84819800446,32.20718631179,0.0034217,0.0022306,89.54,216693370806896000,55.84822627241,0.1692,32.20715697039,0.1079,2.9569,0.1823,16.2232,8.517,5.382,0.21,-6.602,0.14,215,-3.558,296.14,0.615,3.204,95,0.9894,0.037,14,0.83,0,1151.95,3.88855,18.033783,81.6373,5.80652,20.55882,1878.84,16.563173,1.702,3.995647,1e+20,1e+20,0,1e+20,1e+20,146640558481869193,999999,999999,612037847,0.004585,0.077274,0.012815,18.008192,0.004517,1179.42,0.083,3.4216,2.2307,0.0071
0.161256,159.9711385189,-17.5902790623,55.85161209,32.64211655,2M03432438+3238316,*,55.85161209,32.64211655,IC 348,3,16,16.7,0.232,57.4,0.369,4040.0,5.71,4.28,0.0188,0.307,0.00724,1,1.07,1.29,1.07,1.29,1e+20,1e+20,2MASS J03432438+3238316,55.85166249029,32.64210222143,0.00105,0.0007321,92.31,217480037016442496,55.85168338024,0.0462,32.64207294434,0.0341,3.1353,0.0525,59.7013,7.685,3.958,0.066,-6.587,0.047,249,1.5268,335.63,0.17,2.559,31,1e+20,1e+20,15,1.069,0,8171.03,10.1899,15.906675,961.881,15.9041,17.88074,11567.1,14.589836,1.533,3.290903,1e+20,1e+20,0,1e+20,1e+20,147170558516391111,999999,999999,614039112,0.00307,0.018167,0.005216,15.906675,0.00307,8171.03,0.01,1.0496,0.7327,-0.0297
0.124167,160.3527500837,-17.9870235856,55.88357925,32.10479736,2M03433205+3206172,*,55.88357925,32.10479736,IC 348,3,16,15.7,0.0822,15.2,0.212,4330.0,5.27,4.66,0.0183,0.0738,0.00517,1,0.381,0.0832,0.381,0.0832,1e+20,1e+20,2MASS J03433205+3206172,55.88361010545,32.10481986492,0.000562,0.0004065,78.79,216685949103101824,55.88362781707,0.0304,32.10478973838,0.0192,3.1846,0.0318,100.0461,7.573,3.376,0.034,-6.778,0.026,221,-0.9231,194.87,0.0,0.0,31,1e+20,1e+20,14,0.954,0,22629.7,26.0218,14.800669,5667.56,30.6851,15.955052,25246.5,13.742394,1.366,2.212659,1e+20,1e+20,0,1e+20,1e+20,146520558835986341,999999,999999,611037732,0.003025,0.006507,0.005036,14.800669,0.003025,22629.7,0.001,0.5569,0.4135,0.1247
0.049373,160.3661161149,-17.9329738892,55.9358902,32.13826752,2M03434461+3208177,*,55.9358902,32.13826752,IC 348,2,4,15.8,0.109,7.55,0.558,4150.0,10.1,4.61,0.0338,0.28,0.0126,1,1.89,0.218,1.89,0.218,1e+20,1e+20,2MASS J03434461+3208177,55.93590639096,32.13826787832,0.0007569,0.0005023,69.55,216691927697575680,55.93592834209,0.0386,32.13823428344,0.0261,3.0907,0.0422,73.2988,8.639,4.182,0.045,-7.559,0.035,247,4.5039,357.83,0.144,3.609,31,1e+20,1e+20,14,1.21,0,16534.4,47.5255,15.141395,3366.13,40.7099,16.520714,20488.3,13.969131,1.443,2.551583,1e+20,1e+20,0,1e+20,1e+20,146560559359036480,999999,999999,611037741,0.004163,0.013424,0.009214,15.141395,0.004163,16534.4,0.028,0.7306,0.5399,0.266
0.049141,160.267503574,-17.8018459385,55.94952774,32.29911041,2M03434788+3217567,*,55.94952774,32.29911041,IC 348,3,16,15.2,0.0586,9.02,0.203,4060.0,4.59,4.59,0.0163,0.136,0.00585,1,1.18,0.361,1.18,0.361,1e+20,1e+20,2MASS J03434788+3217567,55.9495409805,32.29910259524,0.0010062,0.0005698,83.54,216695569829819520,55.9495657536,0.0466,32.29907535905,0.0275,3.1201,0.0533,58.4864,7.73,4.711,0.062,-6.128,0.037,262,2.4809,330.71,0.099,0.9515,31,1e+20,1e+20,15,1.11,0,9073.56,17.5332,15.792923,1504.36,19.9345,17.395159,11776.7,14.570335,1.464,2.824823,1e+20,1e+20,0,1e+20,1e+20,146750559495469507,999999,999999,612037928,0.003463,0.014655,0.007347,15.792923,0.003463,9073.56,0.009,1.0019,0.5774,0.1329
0.072166,160.2934707917,-17.8265390477,55.95337677,32.26432037,2M03434881+3215515,*,55.95337677,32.26432037,IC 348,2,16,14.8,0.141,20.5,0.273,3740.0,8.95,4.39,0.0291,0.336,0.0112,1,1.48,1.16,1.48,1.16,1e+20,1e+20,2MASS J03434881+3215515,55.95339461994,32.26430717817,0.0017475,0.0009218,88.97,216695256295900672,55.95341712662,0.0822,32.26427711763,0.0462,3.0595,0.0928,32.9671,8.005,4.282,0.108,-6.764,0.059,230,1.2397,288.92,0.223,2.08,31,1e+20,1e+20,14,1.057,0,4362.08,8.32388,16.588135,499.589,14.6079,18.59201,6314.97,15.246967,1.562,3.345043,1e+20,1e+20,0,1e+20,1e+20,146710559533947749,999999,999999,612037933,0.003447,0.031869,0.007075,16.588135,0.003447,4362.08,0.031,1.7473,0.9222,0.0246
0.08271,160.5394809043,-18.0724897717,55.98020172,31.92557526,2M03435524+3155320,*,55.98020172,31.92557526,IC 348,2,16,15.0,0.0838,8.41,0.344,4380.0,7.28,4.51,0.0254,0.246,0.00859,1,0.588,0.235,0.588,0.235,1e+20,1e+20,2MASS J03435524+3155320,55.98020881377,31.92559743216,0.0097278,0.0060002,74.82,216669211614679296,55.98023653534,0.4821,31.92557094484,0.3415,3.2932,0.536,6.1437,7.971,5.294,0.585,-5.96,0.404,212,1.8264,296.1,1.889,4.383,95,1.0486,0.11,15,1.09,0,301.351,3.64014,19.489685,37.6656,9.60926,21.398682,519.219,17.959518,1.848,3.439163,1e+20,1e+20,0,1e+20,1e+20,146310559802121282,999999,999999,999999,0.013401,0.277008,0.057966,19.464094,0.013103,308.538,0.303,9.5189,6.3264,0.2461
0.062593,160.4010582901,-17.9141809407,55.98027039,32.13147354,2M03435526+3207533,*,55.98027039,32.13147354,IC 348,2,3,15.4,0.404,14.1,0.911,2670.0,20.5,4.14,0.125,0.159,0.0384,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03435526+3207533,55.98029036257,32.13147757055,0.003297,0.0020649,65.36,216680515968018304,55.98031718583,0.176,32.13144769504,0.1182,3.4698,0.1999,17.3604,8.444,5.111,0.193,-6.722,0.149,203,3.1107,347.04,0.701,5.895,31,1e+20,1e+20,12,1.159,0,1615.0,3.016,17.666937,103.028,10.9001,20.30615,2622.36,16.201164,1.688,4.104986,1e+20,1e+20,0,1e+20,1e+20,146550559802858345,999999,999999,611037761,0.003421,0.114902,0.007126,17.666937,0.003421,1615.0,0.053,3.1181,2.3263,0.3451
0.046693,160.38329739,-17.8925137995,55.98128128,32.15893936,2M03435550+3209321,*,55.98128128,32.15893936,IC 348,3,4,16.3,0.17,20.1,0.368,4980.0,36.7,4.78,0.0423,0.0915,0.0146,1,6650.0,23.6,6650.0,23.6,1e+20,1e+20,2MASS J03435550+3209321,55.98129643183,32.15893743859,0.0004458,0.0002638,78.24,216680692063125504,55.98132015348,0.0229,32.15890553447,0.014,3.1322,0.024,130.6961,8.482,4.518,0.027,-7.178,0.018,227,-0.4382,198.76,0.0,0.0,31,1e+20,1e+20,14,0.978,0,52489.9,63.2187,13.887177,14924.9,75.4401,14.903761,56492.2,12.867925,1.361,2.035836,1e+20,1e+20,0,1e+20,1e+20,146590559812631223,999999,999999,611037762,0.00305,0.006157,0.006258,13.887177,0.00305,52489.9,0.021,0.4398,0.2738,0.2141
0.094203,160.4667376399,-17.9850889177,55.98344803,32.03700256,2M03435602+3202132,*,55.98344803,32.03700256,IC 348,2,5,15.9,0.146,13.9,0.324,4100.0,11.1,3.66,0.0381,0.676,0.0196,1,1.2,1.09,1.2,1.09,1e+20,1e+20,2MASS J03435602+3202132,55.98346971281,32.037021185,0.0019602,0.0012666,67.42,216678660542082560,55.98348942867,0.1096,32.03699395193,0.0711,3.3971,0.1258,26.9976,7.189,3.76,0.116,-6.127,0.089,198,0.9116,271.44,0.359,3.271,31,1e+20,1e+20,12,1.045,0,3081.77,9.80053,16.965364,303.938,7.36831,19.13158,4864.17,15.530375,1.677,3.601206,1e+20,1e+20,0,1e+20,1e+20,146440559834705000,999999,999999,611037763,0.004417,0.026469,0.010036,16.965364,0.004417,3081.77,0.109,1.8742,1.3908,0.3044
0.075708,160.3957058513,-17.9029172875,55.98414993,32.14339066,2M03435619+3208362,*,55.98414993,32.14339066,IC 348,3,6,14.4,0.112,7.26,0.525,4100.0,9.8,4.81,0.0314,0.119,0.0115,1,0.958,1.61,0.958,1.61,1e+20,1e+20,2MASS J03435619+3208362,55.98417453164,32.14339354886,0.001242,0.0006877,71.98,216680623343650176,55.98420157379,0.0629,32.14336560106,0.0375,3.0769,0.0711,43.2565,8.129,5.152,0.074,-6.288,0.049,202,-0.6824,192.1,0.0,0.0,31,1e+20,1e+20,12,0.964,0,7344.54,14.632,16.022455,1202.61,21.285,17.638227,9608.44,14.791264,1.472,2.846964,1e+20,1e+20,0,1e+20,1e+20,146570559841932643,999999,999999,611037764,0.003503,0.019418,0.006647,16.022455,0.003503,7344.54,0.014,1.2001,0.7585,0.3456
0.086265,160.1532459863,-17.6246829391,55.98427963,32.50495529,2M03435622+3230178,*,55.98427963,32.50495529,IC 348,3,16,15.6,0.0648,9.99,0.212,4120.0,5.14,4.69,0.0169,0.247,0.00659,1,0.34,1.12,0.34,1.12,1e+20,1e+20,2MASS J03435622+3230178,55.98429739237,32.50493658702,0.0008606,0.0005523,97.3,216724603808667136,55.98431581548,0.0378,32.50490756652,0.0258,3.2365,0.0425,76.1603,7.407,3.496,0.053,-6.53,0.036,284,0.4849,302.66,0.0,0.0,31,1e+20,1e+20,15,1.019,0,9579.14,10.0151,15.734051,1590.57,12.279,17.334663,12326.0,14.520837,1.453,2.813827,1e+20,1e+20,0,1e+20,1e+20,147000559842936520,999999,999999,613039253,0.00298,0.008834,0.005058,15.734051,0.00298,9579.14,-0.0,0.8566,0.5586,-0.1147
0.089506,160.3715413258,-17.8603131583,55.99543762,32.19085312,2M03435890+3211270,*,55.99543762,32.19085312,IC 348,2,16,14.7,0.0742,9.0,0.269,3970.0,4.39,4.65,0.0198,0.57,0.0109,1,1.36,2.34,1.36,2.34,1e+20,1e+20,2MASS J03435890+3211270,55.99544060271,32.19087785428,0.0016695,0.0010602,80.67,216693954922130432,55.99546673051,0.0801,32.19084664821,0.0541,3.1932,0.0936,34.1189,8.605,4.975,0.103,-7.021,0.069,215,12.2275,606.64,0.428,15.14,31,1e+20,1e+20,14,1.651,0,8289.61,75.4066,15.891031,1436.73,47.4388,17.4451,11684.6,14.578859,1.583,2.866242,1e+20,1e+20,0,1e+20,1e+20,146620559954509619,999999,999999,611037766,0.010254,0.035958,0.02388,15.891031,0.010254,8289.61,0.122,1.6564,1.0806,0.1487
0.05763,160.3395353319,-17.8226993008,55.99616623,32.239254,2M03435907+3214213,*,55.99616623,32.239254,IC 348,2,4,14.6,0.442,6.82,2.03,3040.0,29.9,4.75,0.124,1.36,0.105,1,0.0979,0.541,0.0979,0.541,1e+20,1e+20,2MASS J03435907+3214213,55.99618510228,32.23925279354,0.0021666,0.0014122,73.16,216694401598720768,55.99621007563,0.1055,32.23922290897,0.0698,2.9533,0.1201,24.5845,8.234,4.753,0.132,-6.724,0.096,213,2.7358,281.18,0.204,1.01,31,1e+20,1e+20,13,1.135,0,2926.43,23.6321,17.02152,580.718,26.8278,18.428629,3844.36,15.785834,1.512,2.642795,1e+20,1e+20,0,1e+20,1e+20,146680559961957682,999999,999999,612037970,0.00919,0.050236,0.029383,17.02152,0.00919,2926.43,0.084,2.1136,1.4903,0.2377
0.074818,160.3447555752,-17.8252204161,55.9987793,32.23413849,2M03435970+3214028,*,55.9987793,32.23413849,IC 348,3,3,14.3,0.143,9.8,0.487,4200.0,12.2,4.64,0.0387,0.149,0.0122,1,1.32,1.57,1.32,1.57,1e+20,1e+20,2MASS J03435970+3214028,55.99880184685,32.23414674769,0.0008698,0.0005379,78.4,216694195440291328,55.99882958459,0.0429,32.23411857237,0.0277,3.1598,0.05,63.1463,8.25,5.279,0.053,-6.339,0.036,234,0.9212,256.88,0.036,0.1591,31,1e+20,1e+20,14,1.042,0,11617.1,21.5059,15.524619,2019.0,18.6494,17.075703,14904.4,14.314611,1.457,2.761091,1e+20,1e+20,0,1e+20,1e+20,146680559988151560,999999,999999,612037972,0.003411,0.01041,0.006434,15.524619,0.003411,11617.1,0.011,0.8589,0.5552,0.193
0.092193,160.4500217742,-17.9447529268,55.99946976,32.07817841,2M03435987+3204414,*,55.99946976,32.07817841,IC 348,2,4,15.9,0.353,10.8,1.03,2850.0,19.9,4.54,0.101,0.0872,0.0346,1,0.382,0.36,0.382,0.36,1e+20,1e+20,2MASS J03435987+3204414,55.99949996138,32.07817939136,0.0042183,0.0026184,67.13,216679382096866944,55.99952731092,0.2132,32.078149449,0.1513,3.3188,0.242,13.7134,8.519,5.214,0.25,-6.737,0.187,191,-1.0194,200.43,0.0,0.0,31,1e+20,1e+20,12,0.946,0,840.699,1.84392,18.375765,63.5838,5.54297,20.830177,1418.77,16.868113,1.763,3.962065,1e+20,1e+20,0,1e+20,1e+20,146490559995064389,999999,999999,611037770,0.003642,0.094691,0.011281,18.375765,0.003642,840.699,0.148,4.0176,2.917,0.3343
0.077842,160.2389835702,-17.6937028778,56.00654984,32.39966965,2M03440157+3223588,*,56.00654984,32.39966965,IC 348,2,16,14.8,0.114,8.75,0.387,3030.0,7.0,4.51,0.0341,0.129,0.0131,1,0.435,0.724,0.435,0.724,1e+20,1e+20,2MASS J03440157+3223588,56.00656420415,32.39968755107,0.0046149,0.0030428,71.65,216722744086154880,56.00658291735,0.2012,32.39965614647,0.1525,2.6474,0.2346,11.2825,7.91,3.555,0.28,-7.066,0.207,266,14.6239,968.77,1.41,23.73,31,1e+20,1e+20,16,1.703,0,1541.53,6.55627,17.717485,111.642,10.7956,20.218977,2730.58,16.157257,1.844,4.06172,1e+20,1e+20,0,1e+20,1e+20,146880560065680202,999999,999999,612037976,0.005377,0.105027,0.007586,17.717485,0.005377,1541.53,0.215,4.4837,3.233,0.2482
0.097031,160.2889127694,-17.7476706574,56.00903702,32.32776642,2M03440216+3219399,*,56.00903702,32.32776642,IC 348,3,16,14.8,0.0784,14.4,0.202,4150.0,5.22,4.68,0.0172,0.138,0.00585,1,0.646,0.421,0.646,0.421,1e+20,1e+20,2MASS J03440216+3219399,56.00906782254,32.32777341976,0.0008768,0.0005206,82.62,216695844707719424,56.00909273919,0.0398,32.3277450256,0.0259,3.0759,0.047,65.4093,7.953,4.737,0.054,-6.389,0.034,263,0.9863,288.64,0.084,0.8784,31,1e+20,1e+20,15,1.042,0,11450.3,44.461,15.540322,2227.88,46.5333,16.968813,14286.5,14.360582,1.442,2.608231,1e+20,1e+20,0,1e+20,1e+20,146790560090673910,999999,999999,612037978,0.005036,0.022849,0.012048,15.540322,0.005036,11450.3,0.02,0.8721,0.5284,0.1377
0.158862,160.4926138264,-17.9784783417,56.01074982,32.02633667,2M03440257+3201348,*,56.01074982,32.02633667,IC 348,3,8,14.5,0.127,7.35,0.511,3150.0,9.61,4.49,0.0436,0.167,0.0184,1,0.794,0.819,0.794,0.819,1e+20,1e+20,2MASS J03440257+3201348,56.01077013775,32.02637729759,0.0030111,0.0018057,64.52,216675744260806784,56.01079558983,0.1666,32.0263514126,0.1061,3.7236,0.1828,20.3647,7.582,4.855,0.174,-5.824,0.132,179,21.1943,1219.69,0.846,29.47,31,1e+20,1e+20,12,2.327,0,4763.69,13.8959,16.492508,490.931,20.9818,18.610992,7629.77,15.041616,1.705,3.569376,1e+20,1e+20,0,1e+20,1e+20,146430560107852229,999999,999999,611037775,0.004198,0.046487,0.004501,16.492508,0.004198,4763.69,0.142,2.8271,2.082,0.3831
0.0689,160.5958851119,-18.0944685042,56.01214981,31.87436676,2M03440291+3152277,*,56.01214981,31.87436676,IC 348,2,9,15.4,0.373,15.3,0.801,2750.0,19.1,4.04,0.115,0.0339,0.0233,1,0.131,0.617,0.131,0.617,1e+20,1e+20,2MASS J03440291+3152277,56.01216525741,31.87438069622,0.0084711,0.0052791,63.06,216667802865507712,56.01218907713,0.4224,31.87435041635,0.3314,3.7075,0.4508,8.2246,8.193,4.551,0.49,-6.813,0.39,239,2.7885,317.1,1.253,1.955,95,1.3103,0.102,15,1.13,0,282.57,1.20874,19.55955,41.5914,10.9283,21.291033,495.093,18.011179,1.899,3.279854,1e+20,1e+20,0,1e+20,1e+20,146240560121819820,999999,999999,999999,0.0054,0.285295,0.014905,19.533959,0.005307,289.31,0.377,7.9214,6.0729,0.3685
0.018877,160.4330263723,-17.9019751144,56.01710129,32.12140274,2M03440410+3207170,*,56.01710129,32.12140274,IC 348,3,2,14.9,0.253,7.4,1.03,3980.0,15.7,4.73,0.0659,0.14,0.0276,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03440410+3207170,56.01710398216,32.1214074618,0.0013319,0.0008529,69.17,216680348465744128,56.01712455652,0.071,32.12137455696,0.0454,3.3132,0.0804,41.2071,8.378,3.921,0.079,-7.404,0.059,169,-0.2324,168.65,0.068,0.2217,31,1e+20,1e+20,13,0.985,0,5467.97,8.8254,16.3428,834.426,11.9044,18.035072,7339.46,15.083735,1.495,2.951337,1e+20,1e+20,0,1e+20,1e+20,146540560171096259,999999,999999,611037778,0.003265,0.015739,0.006104,16.3428,0.003265,5467.97,0.021,1.2813,0.9272,0.2928
0.035942,160.4063132867,-17.8664953046,56.02082825,32.16493607,2M03440499+3209537,*,56.02082825,32.16493607,IC 348,3,16,15.4,0.0609,10.0,0.213,4520.0,5.34,4.64,0.0166,0.128,0.00524,1,0.476,1.63,0.476,1.63,1e+20,1e+20,2MASS J03440499+3209537,56.02083942365,32.16493926555,0.000681,0.0004037,78.24,216681929013704192,56.02086296488,0.0458,32.16491806374,0.021,3.0883,0.0531,58.1382,6.547,4.484,0.041,-4.77,0.027,184,4.9503,274.83,0.137,5.306,31,1e+20,1e+20,11,1.271,0,37077.9,27.6346,14.264579,9661.25,35.1065,15.375958,40945.5,13.217379,1.365,2.15858,17.55,1.97,6,4500.0,3.0,146590560208548513,999999,999999,611037781,0.002872,0.004832,0.004286,14.264579,0.002872,37077.9,0.008,0.6718,0.4189,0.2134
0.033533,160.4337439111,-17.8880203896,56.02826309,32.13169098,2M03440678+3207540,*,56.02826309,32.13169098,IC 348,2,3,13.8,0.26,11.9,0.7,3590.0,50.6,4.21,0.147,0.423,0.0417,1,1.88,1.65,1.88,1.65,1e+20,1e+20,2MASS J03440678+3207540,56.02827357282,32.13169380102,0.0019551,0.0012405,77.76,216679626911236352,56.02830034179,0.105,32.13166783764,0.0644,3.3394,0.1201,27.7946,7.755,5.1,0.118,-5.842,0.082,182,1.8118,263.62,0.277,2.134,31,1e+20,1e+20,12,1.096,0,3426.81,9.33356,16.850142,321.735,13.7463,19.069796,5291.53,15.438942,1.638,3.630854,1e+20,1e+20,0,1e+20,1e+20,146550560282888608,999999,999999,611037785,0.004042,0.046473,0.009729,16.850142,0.004042,3426.81,0.066,1.9286,1.2812,0.1915
0.048827,160.4679370008,-17.9220296171,56.03208923,32.08473587,2M03440770+3205050,*,56.03208923,32.08473587,IC 348,3,3,15.8,0.42,6.64,1.9,3170.0,31.0,4.93,0.117,0.139,0.0505,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03440770+3205050,56.03209194633,32.0847492364,0.004102,0.0024284,65.22,216679210297924096,56.03211474645,0.2102,32.0847230615,0.1427,3.0173,0.2368,12.7405,7.32,4.346,0.238,-5.889,0.179,191,0.0376,206.87,0.326,0.5695,31,1e+20,1e+20,13,1.0,0,941.628,2.7999,18.252668,107.143,17.9029,20.263636,1513.81,16.797716,1.721,3.46592,1e+20,1e+20,0,1e+20,1e+20,146500560321032277,999999,999999,611037788,0.004244,0.181441,0.009783,18.252668,0.004244,941.628,0.173,3.8608,2.796,0.3853
0.013085,160.346979272,-17.7773446,56.03689957,32.2695961,2M03440885+3216105,*,56.03689957,32.2695961,IC 348,3,4,15.5,0.133,13.5,0.382,4760.0,20.6,4.66,0.0374,0.0744,0.011,1,0.496,1.1,0.496,1.1,1e+20,1e+20,2MASS J03440885+3216105,56.03690340687,32.269597739,0.0005538,0.0003465,78.11,216694710836359296,56.03693090774,0.0262,32.26956966128,0.0178,3.0914,0.0291,106.305,8.203,5.232,0.034,-6.317,0.023,245,1.8798,270.84,0.068,1.538,31,1e+20,1e+20,15,1.086,0,33951.0,34.0949,14.360234,7526.91,28.6294,15.647001,40005.2,13.242603,1.4,2.404398,1e+20,1e+20,0,1e+20,1e+20,146720560369174095,999999,999999,612037998,0.002963,0.004984,0.004722,14.360234,0.002963,33951.0,0.007,0.5466,0.3577,0.1925
0.055709,160.4655382378,-17.8996779023,56.04690552,32.10337067,2M03441125+3206121,*,56.04690552,32.10337067,IC 348,3,4,14.7,0.115,6.23,0.586,4050.0,10.4,4.59,0.0357,0.118,0.0124,1,1.15,0.0225,1.15,0.0225,1e+20,1e+20,2MASS J03441125+3206121,56.04688782733,32.10337452357,0.0009116,0.0005316,68.43,216679352033331840,56.0469159737,0.0501,32.10334806971,0.0299,3.1311,0.0564,55.5372,8.013,5.365,0.053,-5.952,0.038,198,-2.1056,160.15,0.0,0.0,31,1e+20,1e+20,13,0.893,0,10348.3,13.66,15.650196,1737.27,12.021,17.23887,13486.1,14.42318,1.471,2.815691,1e+20,1e+20,0,1e+20,1e+20,146520560469114628,999999,999999,611037797,0.003106,0.008014,0.005221,15.650196,0.003106,10348.3,0.018,0.87,0.5972,0.3608
0.066758,160.3152113184,-17.7267628257,56.04764938,32.32783127,2M03441143+3219401,*,56.04764938,32.32783127,IC 348,3,16,15.2,0.266,52.7,0.426,4000.0,5.36,4.59,0.023,0.302,0.00932,1,2.4,2.48,2.4,2.48,1e+20,1e+20,2MASS J03441143+3219401,56.04767072194,32.3278269513,0.0014327,0.0009531,69.14,216718522135040256,56.04769098197,0.0658,32.32779602646,0.0501,3.0748,0.0763,40.2945,7.953,3.852,0.086,-6.958,0.066,237,10.8128,572.97,0.403,15.18,31,1e+20,1e+20,16,1.54,0,9197.92,17.8777,15.778143,1564.17,19.5384,17.352833,12126.7,14.538538,1.488,2.814295,1e+20,1e+20,0,1e+20,1e+20,146790560476853971,999999,999999,612038006,0.003471,0.013846,0.006275,15.778143,0.003471,9197.92,0.035,1.3811,1.0264,0.2686
0.0225,160.3913485954,-17.805403137,56.05407333,32.22100449,2M03441297+3213156,*,56.05407333,32.22100449,IC 348,2,9,14.6,0.44,18.1,0.882,2880.0,17.8,4.41,0.0922,0.176,0.0329,1,0.0324,0.0113,0.0324,0.0113,1e+20,1e+20,2MASS J03441297+3213156,56.05407011111,32.22099886454,0.0051099,0.0031884,76.39,216682719286079104,56.05409401899,0.2494,32.22097198701,0.1634,2.6619,0.3032,8.78,7.568,4.551,0.312,-6.047,0.213,227,-0.4744,303.23,0.748,2.506,95,1.0724,0.0504,13,0.976,0,734.595,2.57325,18.522247,122.912,12.2575,20.114553,1212.17,17.038984,1.817,3.075569,1e+20,1e+20,0,1e+20,1e+20,146660560540885782,999999,999999,612038009,0.004696,0.108312,0.01512,18.496656,0.004625,752.115,0.325,5.0228,3.3239,0.2183
0.025553,160.3635420286,-17.7700962722,56.05672073,32.2650795,2M03441361+3215542,*,56.05672073,32.2650795,IC 348,3,6,15.5,0.126,6.43,0.605,3980.0,8.39,4.59,0.0375,0.251,0.0159,1,0.42,0.774,0.42,0.774,1e+20,1e+20,2MASS J03441361+3215542,56.05672445794,32.26507314022,0.0034125,0.0020996,74.8,216694672181012864,56.05674782487,0.1543,32.26504615421,0.1071,2.9873,0.1735,17.2139,7.525,4.446,0.208,-6.072,0.142,211,-3.9038,284.9,0.517,3.213,95,1.0446,0.0324,13,0.812,0,1468.42,3.67699,17.770243,100.532,13.1204,20.332787,2447.38,16.276142,1.735,4.056644,1e+20,1e+20,0,1e+20,1e+20,146710560567448674,999999,999999,612038015,0.003871,0.141727,0.012857,17.744652,0.003827,1503.44,0.107,3.3389,2.2149,0.2476
0.046724,160.591896523,-18.0299920641,56.05736542,31.92630959,2M03441376+3155347,*,56.05736542,31.92630959,IC 348,3,16,15.1,0.0831,9.7,0.27,3990.0,4.8,4.47,0.022,0.204,0.00875,1,0.952,0.389,0.952,0.389,1e+20,1e+20,2MASS J03441376+3155347,56.05735014637,31.92631022891,0.0045954,0.0027727,70.63,216668352621220224,56.05737376917,0.2229,31.92628274956,0.1581,3.8464,0.2579,14.915,7.654,4.511,0.274,-6.183,0.194,229,-0.5844,320.4,0.793,3.56,95,1.0602,0.0495,16,0.971,0,776.174,3.33971,18.46247,67.2779,11.4084,20.768862,1349.82,16.922209,1.826,3.846653,1e+20,1e+20,0,1e+20,1e+20,146310560573822142,999999,999999,610036659,0.005424,0.184131,0.013342,18.436879,0.00533,794.686,0.225,4.4318,3.0274,0.3132
0.066978,160.4385781669,-17.8403818909,56.06844711,32.16535187,2M03441642+3209552,*,56.06844711,32.16535187,IC 348,3,4,16.5,0.204,25.2,0.389,4620.0,14.8,4.59,0.0329,0.000247,0.00177,1,1.17,1.07,1.17,1.07,1e+20,1e+20,2MASS J03441642+3209552,56.068426027,32.16534661376,0.0004518,0.0002525,76.92,216681276178672000,56.06845092884,0.0278,32.16531931027,0.013,3.1719,0.0339,93.6156,7.761,4.743,0.027,-6.143,0.017,198,-0.3894,173.31,0.0,0.0,31,1e+20,1e+20,12,0.979,0,65753.4,69.2836,13.642571,20324.4,78.2041,14.568496,66806.7,12.685845,1.325,1.88265,21.83,9.23,5,4000.0,3.0,146590560683948947,999999,999999,611037804,0.002983,0.005024,0.005068,13.642571,0.002983,65753.4,0.006,0.4438,0.2664,0.2617
